geoff9cow,alikat747,srjones66,chandralotte,uniteblue,kathrynbruscobk,leaning_blue,rjoseph7777,bannerite,echemadubuike,lolpacorg,tuxcedocat,novenator,jmgruver,joaniegentian,areyou0,cletisstump,nancypelosi,kahsai,peaceforus4ever,kransome83,sheshego,bilbobagman,rjoseph7777,hostileurbanist,rgoalierob,peaceforus4ever,jmgruver,areyou0,cletisstump,catballou,repbarbaralee,140elect,toure,unitebluetx,smith83k,julescator,bcarrz,tuxcedocat,reubzilla,esd2000,repentedhipster,cihuamexica,renesal007,140elect,atylerrose1,delanhilliard,progressivejoey,bradtracy2032,drhug,markeyforma,ewawashdc,fullerpat66,paulstewartii,kathrynbruscobk,deja1422,thebraceygroup,bluenredstate,oxley_lorianne
alex_caton94,maber67,prog_wild,stwallace23,reauxmj,zshanmirza,anneisonn,krisd320,jimgzmail,catlady628,jones410,sirroderick1516,riskyliberal,buckingdonkey,ziletrezo,debv219,reeldeel03,ericwolfson,jl797720,steveha_rris,jeffreynola,polyheuristics,mrsziggy1988,tom_weibel,rustystubbs,catballou,helenmag,imawesomebrad,dailymumble,atheist_alabama,drhug,zzzbam1,markeyforma,montresorsmind,theseconddarrin,bigjimst,afoxisblsd,chrys_rosen,kahsai,rogersparker,sjer152,iwanttolearn,maxsped,snarkbox,hanolie,bcarrz,marysuffolk,bluenredstate,oxley_lorianne,novenator,polipaca,tarotdarrow,mitt__romney,twbutts,proudliberalmom,jesseundem,nomoausterity,payekelly,julescator,me_thepeople,fdtate,leftofleftma,craftyme25,blondboi69,rockofages_42,dokrider,duedueprocess,sayethsimon,tracyealy1,republicanswine,ireneberns,matthewisles,rosebud1668,tucsonvoice28,actdontreact,drea25_,iamsuz,xgirlnyc,pattimae,bennyvessey,voter1vote,anomaly100,carissevern,slackadjuster,omerizer,elwoodrobinson,areyou0,2foodie,uniteblue,ebatterson,changeagent26,smudgeon,conan776,marialiacalvo,tuxcedocat,jamesmdowns,dihoppy,jamarinerfan,140elect,bannerite,districtopia,suewinma,lula_pearl,rafalcaromney,sh1tthegopsays,jimellisforusa,his_favor,wisconick,wfpman,bmancuso7,2tonebos,direwolf80,cribboss,jbernhardt1982,kensandmadsdad,yaucolion71,rovibe71,amyayers16,taysaidit_ltl,brokenwing2005,sacjim2012,hypnos_awake,subvertica,luvemthin,empresslenoire,corey_hollister,musiclawguy1,lolpacorg,johnlray,che5house,chandralotte,imwithbigbird,paulstewartii,captain_clemens,liteison,anntbush,cihuamexica,kristillamarca,anthonymustache,vfw_vet,demo2586,nrasucks,kharyp,richpf,supertascha,liberalchick71,jimmybear2,marcylauren,markcampi,mseconomist,iknowshayna,monroeg5,gray_is_good,shikamaruzero
toure,jmgruver,rafalcaromney,uniteblue,nygroovex,ericwolfson,duedueprocess,140elect,polyheuristics,1_punny_dem,rafalcaromney,lolgop,hijcp,tarotdarrow,nschim,uniteblue,twbutts,stwallace23,lolpacorg,julieeichorn,dianedavisweeks,nogopno,riskyliberal,chandralotte,randallr01,ericwolfson,captain_clemens,rustystubbs,renesal007,140elect,republicanswine,middleamericams,progressive509,gopiggies,dem0crats,g_mccray,jmgruver,liberalactionny,clarknt67,maxsped,kevingettingsmo,bcarrz,rickstrandlof,fithappens2013,areyou0,cletisstump,mrhahn82,chandralotte,agenda21truth,ericwolfson,lilsouthernsass,sayethsimon,kensandmadsdad,americnelephant,oxley_lorianne,danno_a_jyd,jmgruver,novenator,areyou0,zzion,shaughn_a,geoff9cow,140elect
maber67,nschim,obamaoyeah,brokenwing2005,purplehullpea,mitt__romney,kahsai,amyayers16,shawnjackson79,leftnotright,esd2000,sayethsimon,bannerite,renesal007,polyheuristics,mrsziggy1988,atylerrose1,callout4,delanhilliard,ireneberns,middleamericams,helenmag,kernelwars,flyingcat4321,oxley_lorianne,winterthur,iwanttolearn,in_related_news,lblaidd,cs4colorado,anomaly100,suzieqpopgirl,catballou,jmgruver,davidsfr,cletisstump,path2enlighten,alex_caton94,prog_wild,stwallace23,reauxmj,zshanmirza,anneisonn,krisd320,jimgzmail,catlady628,jones410,sirroderick1516,riskyliberal,buckingdonkey,ziletrezo,debv219,reeldeel03,ericwolfson,jl797720,steveha_rris,jeffreynola,polyheuristics,mrsziggy1988,tom_weibel,rustystubbs,catballou,helenmag,imawesomebrad,dailymumble,atheist_alabama,drhug,zzzbam1,markeyforma,montresorsmind,theseconddarrin,bigjimst,afoxisblsd,chrys_rosen,kahsai,rogersparker,sjer152,iwanttolearn,maxsped,snarkbox,hanolie,bcarrz,marysuffolk,bluenredstate,oxley_lorianne,novenator,polipaca,tarotdarrow,mitt__romney,twbutts,proudliberalmom,jesseundem,nomoausterity,payekelly,julescator,me_thepeople,fdtate,leftofleftma,craftyme25,blondboi69,rockofages_42,dokrider,duedueprocess,sayethsimon,tracyealy1,republicanswine,ireneberns,matthewisles,rosebud1668,tucsonvoice28,actdontreact,drea25_,iamsuz,xgirlnyc,pattimae,bennyvessey,voter1vote,anomaly100,carissevern,slackadjuster,omerizer,elwoodrobinson,areyou0,2foodie,uniteblue,ebatterson,changeagent26,smudgeon,conan776,marialiacalvo,tuxcedocat,jamesmdowns,dihoppy,jamarinerfan,140elect,bannerite,districtopia,suewinma,lula_pearl,rafalcaromney,sh1tthegopsays,jimellisforusa,his_favor,wisconick,wfpman,bmancuso7,2tonebos,direwolf80,cribboss,jbernhardt1982,kensandmadsdad,yaucolion71,rovibe71,amyayers16,taysaidit_ltl,brokenwing2005,sacjim2012,hypnos_awake,subvertica,luvemthin,empresslenoire,corey_hollister,musiclawguy1,lolpacorg,johnlray,che5house,chandralotte,imwithbigbird,paulstewartii,captain_clemens,liteison,anntbush,cihuamexica,kristillamarca,anthonymustache,vfw_vet,demo2586,nrasucks,kharyp,richpf,supertascha,liberalchick71,jimmybear2,marcylauren,markcampi,mseconomist,iknowshayna,monroeg5,gray_is_good,760david,anitaferguson11,electhillary,uniteblue,ditaknights,ezkool,proudliberalmom,mcdncn,lc_of_la,flyingcat4321,bannerite,mlkstudios,shawnjackson79,kabussey,craftyme25,middleamericams,helenmag,renesal007,140elect,tuxcedocat,observation_dek,bobbiebarnhill,esd2000,in_related_news,progressivejoey,anomaly100,b4uerpower,purplehullpea,girlsparky_,helenmag,geincolo,cheyannebiancab,texasleftist,lc_of_la,nomoausterity,nanaguerrax7,birdmischief,diannastevens12,chandralotte,lurkingsmirking,paulstewartii,cx2qz,bannerite,atylerrose1,hospiceman,hadguhiruy,delanhilliard,ireneberns,middleamericams,helenmag,1_punny_dem,artislifeisart,ayonjd91,ellens2cents,observation_dek,richpf,peaceforus4ever,maddogg2463,sweetangelface,cribboss,lindaswanholm,shar76,libamericaorg,triciajjones,bennyvessey,schnitzerella,pajoe,jwillienegro,bcarrz,docholly,bluenredstate,irishmick1960,crazylary51,drhug,cs4colorado,onecaliberal,kahsai,peaceforus4ever,helenmag,uniteblue,mitt__romney,cheyannebiancab,beekuzz,mtnlovertoo,lc_of_la,lolpacorg,truthserumusa,bannerite,spotlightonbus,lurkingsmirking,ayonjd91,bcarrz,diannastevens12,azannaphx,jeffreynola,polyheuristics,smebulok,observation_dek,delanhilliard,suewinma,middleamericams,helenmag,wanderer19,markeyforma,peaceforus4ever,cribboss,belskie,lindaswanholm,shar76,ireneberns,alexa_v,bennyvessey,schnitzerella,pajoe,jwillienegro,patrickraleigh,alexoo4,docholly,bluenredstate,catladylc,recongressus,chessie1000,bigdogtheory,beekuzz,texasleftist,smith83k,kahsai,ajblivits,tuxcedocat,mjwatts1983,craftyme25,rustystubbs,chandralotte,ojailola,mollymoor,riskyliberal,hillaryguess,districtopia,polyheuristics,dremmelqueen,atylerrose1,texas_liberal,uniteblue,ireneberns,catballou,helenmag,wanderer19,gopiggies,azannaphx,markeyforma,kharyp,richpf,randallr01,danteb4u,jayandsteve,shar76,iwanttolearn,triciajjones,texyellowdogdem,marcylauren,lurkingsmirking,bcarrz,uppercasey,middleamericams,brooklynkid1951,jmgruver,hotcoffeeandpie,bluenredstate,uniteblue,paulstewartii,gopiggies,bradtracy2032,echemadubuike,pajoe,smith83k,140elect,peaceforus4ever,slapadelic,zzion,msmithgoldstein,repentedhipster,helenmag,chandralotte,uniteblue,sayethsimon,peaceforus4ever,drhug,140elect,lolpacorg,shawnjackson79,novenator,oxley_lorianne,raymel2010,sibhuskylover,progvoice,oxley_lorianne,yo_soy_mark,onecaliberal,ajblivits
tbradleync,moira1987,bikinibare
anthonyffabrizi,dogacres,erinrobin4real,cletisstump,peaceforus4ever,mama3cubs
ali,ger_gerbear,frankzwhite,us_veterangiant,rovibe71,tcotonleftcoast,funkynfortunate,aleykhat,therightwingm,yardism,cjmoore72,catpaw4,chrizddv3,2amilitia,1marchella,equaltreatment,resisttyranny,shaughn_a
gydyup,uniteblue,imwithbigbird,progressive509,og_e_supreme,republicanswine,peaceforus4ever,tarotdarrow,uniteblue,brokenwing2005,naturewoman63,rjoseph7777,chessie1000,geminiwoman25,julescator,leftofleftma,jsr1948,lolgop,wary12,alexrichmondd,lurkingsmirking,paulstewartii,dokrider,wfpman,ericwolfson,bannerite,hillaryguess,districtopia,chrisrregan,mrsziggy1988,voter1vote,packardpokesat,texas_liberal,ireneberns,helenmag,theanglosaxons,lifessosweet,drhug,polyheuristics,sibhuskylover,adkinsjudi,niteseer,cjfinnm,iamsuz,alrelhonyc,kharyp,k_mc_3,danteb4u,worthyworks,wessmith123,liberalchick71,jaden189,charleyufarley,winterthur,billtaylor2,texyellowdogdem,pattimae,lblaidd,deja1422,lolpacorg,lula_pearl,marysuffolk,cherysez,dmspeech,oxley_lorianne,davidsfr,cletisstump,mrssassypants,progressivejoey,mrssassypants,ebatterson,vegchristiandem,dokrider,maliheh_,dalef3,unitebluetx,c_m_hanley,polyheuristics,lourdesbcfdez,listonnairb,maddogg2463,his_favor,areyou0,lolgop,cribboss,wisconsinstrong
lib_granny,nschim,uniteblue,rini6,sacjim2012,healhealthcare,trendingblue,rjoseph7777,mzdivah67,winkeee,rockyjsquirrel2,wary12,riskyliberal,hypnos_awake,marianyc,esd2000,nygroovex,syl6716,jhazman59,sayethsimon,liteison,karenmadu,republicanswine,drianinc,obamabash,bannedbykos,steinsays,becklermardi,shannona_smith,g_mccray,ibtired,chandralotte,jamiastar,ladygloriousjax,snapper1978,wessmith123,dmcrane,pattimae,remembrancedk,cherysez,jmgruver,areyou0,cletisstump
joeturner310,resisttyranny,izzyjsmom,italyrobert,andrewm_97,tsj_washington,hapkidobigdad,rainforthj,wallacetn,cureourcountry,italyrobert,theteaparty_net,returnto1776,resisttyranny,izzyjsmom,jaxxfacts,uniteright,kellybluegrass,binghamforreal
