427925508,
106446857,126783556,1016153509,79923142,21464903,268498475,506990418,1562665182,154249080,30994206
326660110,
25589776,295838580,1075624326,288309667,1075624326,2582711029
458180627,
19524953,2361445699,531014858,596066510,195598064,180071223,437304028
14280731,27901552,30822441,18465507,2263124065,65398978,531014858,36803502,195638895,23508475
23846946,29883563,2287188571,840589501,1401533365
334948388,26043264,1579303495,34538415,195598064,379468658,2382714271
30822441,41263980,27901552,14280731,18465507
28686381,
2286938158,
2440669231,
122875913,
795838526,
327557184,250322589,845938910,595279941,2497160786
126783556,1016153509,79923142,21464903,106446857,268498475,506990418,1562665182,154249080,30994206,95345048,26184120,268498475,130544054,874303975,268498475
595279941,288309667,776450400,18465507,288309667,2582711029,288309667,2332381946,378369376,288309667,327557184,250322589,845938910,288309667,288309667,1075624326
906795078,
306481233,1492129664,288309667
302209106,1966821840,1159342620,637065059,2500601828,185949950,1492129664,801304129,25729219,250020587,70185137,294004619,192797102,776450400,614908991,941720832,61261251,874303975,23257800,612768713,2248307018,107340366,95345048
35489876,874303975,1140878185,19135591,2580916717,496575604,947127163,1656022974,101242079
981909589,
23629916,348904976,2338920056,91528003
2263124065,65398978,23508475,531014858,36803502,195638895,14280731
101337186,
2187808872,1092173696,240891200,378405379,827550596,19739397,1378713350,1409086657,2245032840,39444348,477390346,2636348866,215842541,27260690,29547540,185456918,2699648921,2661086105,93902580,1002854173,2662162687,298235167,15094180,423057829,1952989350,2662010664,68891177,462497578,388517035,417222828,500385965,1520604552,1979554866,209302579,612912882,626804535,571213625,708169530,2248307018,24467902,2232013248,446449217,2704239682,450457162,336352715,44075341,596066510,1264443344,180071223,1325596052,765035604,194450661,188563798,125391417,1390925400,174070489,455572698,844252764,2661038941,270094174,1487031462,134541575,531014858,1059004771,121685861,34298342,382724200,37439484,453278826,121609362,286898415,195598064,238021224,379468658,28364532,77877225,2629332216,2281416313,124566602,279887611,1554312188,51111530,352034174,65509119
305162360,531014858,450457162
382277755,110569340
161486986,
602364048,
314243234,
1952989350,1092173696,240891200,378405379,827550596,19739397,1378713350,1409086657,2245032840,238021224,477390346,2636348866,215842541,27260690,29547540,185456918,2699648921,2661086105,1002854173,2662162687,298235167,15094180,423057829,1487031462,2662010664,68891177,462497578,388517035,417222828,500385965,1520604552,1979554866,209302579,612912882,626804535,571213625,708169530,2248307018,24467902,2232013248,446449217,2704239682,39444348,450457162,336352715,44075341,596066510,1264443344,180071223,1325596052,765035604,93902580,188563798,125391417,1390925400,174070489,455572698,844252764,2661038941,270094174,194450661,134541575,531014858,1059004771,121685861,34298342,2187808872,37439484,453278826,121609362,286898415,195598064,382724200,379468658,28364532,77877225,2629332216,2281416313,124566602,279887611,1554312188,51111530,352034174,65509119
417222828,1092173696,240891200,378405379,827550596,19739397,1378713350,1409086657,2245032840,238021224,477390346,2636348866,215842541,27260690,29547540,185456918,2699648921,2661086105,93902580,1002854173,2662162687,298235167,15094180,423057829,1952989350,2662010664,68891177,462497578,388517035,500385965,1520604552,1979554866,209302579,612912882,626804535,571213625,708169530,2248307018,24467902,2232013248,446449217,2704239682,39444348,450457162,336352715,44075341,596066510,1264443344,180071223,1325596052,765035604,194450661,188563798,125391417,1390925400,174070489,455572698,844252764,2661038941,270094174,1487031462,134541575,531014858,1059004771,121685861,34298342,2187808872,37439484,453278826,121609362,286898415,195598064,382724200,379468658,28364532,77877225,2629332216,2281416313,124566602,279887611,1554312188,51111530,352034174,65509119
